Date,Tweet_ID,Tweet_ID_precision,Raw Text,Likes,Retweets
Mon Aug 12 23:12:28 +0000 2024,1823135491652248025,exact,Μπορεί κάποιος από εδώ να κάνει μια μικρή ανακεφαλαίωση για το που υπαρχουν φωτιές αυτή τη στιγμή? #φωτια,4,0
Mon Aug 12 23:12:27 +0000 2024,1823135489429573863,exact,@user Έτοιμος είναι ο Βαγγέλας να σταματήσει να πληρώνει τα νοίκια της ΝΔ... Πες κι άλλα για το Μεγκα να δω τον Κούλη μετά την έξωση στη μέση της Πειραιώς με τα λιγοστά πράγματα απ αυτά που έστειλε η μιζενς να καίγονται και αυτός να χορεύει το βρέχει φωτιά στη στράτα μου ως Κούρκουλος.,4,0
Mon Aug 12 23:12:08 +0000 2024,1823135409032888662,exact,Νεκρή γυναίκα από τη φωτιά στην Αττική: Βρέθηκε απανθρακωμένη στο Πάτημα Βριλησσίων #capitalgr https://t.co/jVHm0RoUxE https://t.co/AksvZfHIqS,2,0
Mon Aug 12 23:10:54 +0000 2024,1823135098968920244,exact,@user Μόλις μυρισετε φωτιά σας φεύγουν τα τσισα απ'τη χαρά σας. Το κύριο μέλημα η πολιτική εκμετάλλευση. Κλασσικά αριστερά ανθελληνικά ζαιόπανα...,0,0
Mon Aug 12 23:10:06 +0000 2024,1823134896812110328,exact,@user @user @user Ο κόσμος καίγεται και κανείς πλακίτσα ρε μπουλούκο?,1,1
Mon Aug 12 23:09:46 +0000 2024,1823134815971127530,exact,@user Το ότι τα ζαιογιδια έχουν το θράσος να κουνάνε το δάχτυλο σε πυρκαγιές με ξεπερνάει.  Επίσης αποδεικνύεται για άλλη μια φορά ότι φασίστες και κουμουνια είναι το ίδιο και δεν τους καίγεται καρφί για την ανθρώπινη ζωή όταν υπηρετειται το αφήγημα...,0,0
Mon Aug 12 23:09:35 +0000 2024,1823134768097001541,exact,«ΔΕΝ ΕΧΩ ΛΟΓΙΑ!» ΚΑΗΚΕ το σπίτι του 65χρονου που καταδικάστηκε για την πυρκαγιά στο Μάτι... https://t.co/CqjpuLOrN6 #φωτια #φωτια_πεντελη #Χαλάνδρι,5,0
Mon Aug 12 23:09:06 +0000 2024,1823134644868722689,exact,"Πυροσβεστική – Βαθρακογιάννης: Δεν έχουμε ενεργό μέτωπο, έχουμε εστίες https://t.co/ygkSqgmAUR",0,0
Mon Aug 12 23:09:02 +0000 2024,1823134629215273168,exact,"Η Αθήνα κάηκε •Για πρώτη φορά στα χρονικά, οι κάτοικοι των Βριλησσίων μετακινήθηκαν προς Κηφισιά για την ασφάλειά τους επειδή κάηκαν τα σπίτια τους •Εγιναν στάχτη σχολείο, κλειστό γήπεδο και κατοικίες στη Νέα Πεντέλη •Η φωτιά έφτασε μέχρι το προαύλιο του Αστεροσκοπείου https://t.co/PTsvJNpaFc",86,36
Mon Aug 12 23:08:49 +0000 2024,1823134575431974953,exact,"Ηλεία: Πυρκαγιά σε χαμηλή βλάστηση, στη Νέα Μανωλάδα https://t.co/sS7kXKNewL",0,0
Mon Aug 12 23:08:09 +0000 2024,1823134407525376323,exact,"Και ξαφνικά σταμάτησαν όλα τα κανάλια να μεταδίδουν για τις φωτιές! Αυτό ήταν φίλοι μου! Finito la musica, passato la festa! Αυτή είναι η δημοσιογραφία σήμερα! Βγήκαν για να πουν το βρομοαφήγημά τους και έφυγαν! Η σαπίλα της κοινωνίας μαζί με τους δολοφόνους πολιτικούς! #φωτιά",10,1
Mon Aug 12 23:06:50 +0000 2024,1823134074283888937,exact,καίγεται η χώρα και οι ναζι χρυσαυγιτες κάνουν και καλά πλάκα   καθόλου ύποπτο  #φωτιες https://t.co/CADC1n2Jmq,4,0
Mon Aug 12 23:04:53 +0000 2024,1823133585110356279,exact,@user Γλυφάδα: Συνελήφθησαν δύο νεαροί που φέρονται να έβαλαν τη φωτιά στην Τερψιθέα,1,0
Mon Aug 12 23:04:36 +0000 2024,1823133514491203720,exact,@user Η κυβέρνηση υποτίθεται υπάρχει για να κάνει αυτά που δεν μπορεί ο απλός κοσμος αλλιώς να είχαμε κ ακυβερνησία. Παρόλο αυτό θα σου πω το ποιο απλό όπου καίγεται νόμος απαγορεύσεις ανεμογεννητριών https://t.co/ujKl7fzb8t,0,0
Mon Aug 12 23:04:20 +0000 2024,1823133447310712979,exact,"@user ...ε πες δηλαδή ότι είσαι από αυτούς που πιστεύουνε ότι ""η φωτιά όλο το βράδυ έτρεχε από τον Βαρνάβα στο Χαλάνδρι"", να μην κουράζομαι....😛",0,0
Mon Aug 12 23:03:55 +0000 2024,1823133343128355190,exact,"Καίγεται ο τόπος, έχουμε και νεκρό, και οι συριζοφασιστες μόνη έγνοια έχουν να την πουν στο ΚΚΕ.",53,6
Mon Aug 12 23:03:46 +0000 2024,1823133305740366219,exact,Μη βιάζεσαι. Πρέπει να βγάλει λίγα γένια πρώτα... #φωτιά,13,1
Mon Aug 12 23:03:11 +0000 2024,1823133159002607834,exact,#φωτιά #πυρκαγιά  Λεωφ. Μαραθωνος https://t.co/iO9bsjkzhy,51,178
Mon Aug 12 23:03:03 +0000 2024,1823133124823597282,exact,@user Δεν σκάτε πια;;;; Ποιος άφησε την φωτιά;;;,0,0
Mon Aug 12 23:02:39 +0000 2024,1823133024537453032,exact,Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας στο Πάτημα Χαλανδρίου (ΒΙΝΤΕΟ) https://t.co/u8CSXdDJcX,0,0
Mon Aug 12 23:02:23 +0000 2024,1823132955029520830,exact,"@user Α λένε και τέτοια; Ενιγουει γιου αρ μισινγκ δε ποιντ.Το θέμα μου δεν είναι η Θεσσαλονίκη.Το θέμα είναι πως ασχολούνται πάντα μόνο με τα τεκταινόμενα της πρωτεύουσας. Όπως είπα έχει 26 μέρες η φωτιά στις Σέρρες, το μεγαλύτερο νόμο της Β.Ελλαδας. Όχι. Γιατί λοιπον να μην αναφερθεί;",0,0
Mon Aug 12 23:01:52 +0000 2024,1823132825945518162,exact,Σε εξέλιξη πυρκαγιά στην περιοχή Τερψιθέα Γλυφάδας https://t.co/hPaRu9zUo6,0,0
Mon Aug 12 23:01:42 +0000 2024,1823132783335645231,exact,@user Απλά απλέ εθελοντή αν δεν κάνω λάθος έχουμε κυβέρνηση για να τα κάνει αυτά αν ήταν έτσι αφού δεν μπορεί να κάνει περισσότερα από έναν απλό πολίτη να είχαμε ακυβερνησία. Έτσι δεν είναι? Θα σου πω λοιπόν το ποιο απλό όπου μπαίνει φωτιά απαγορεύονται ανεμογεννήτριες https://t.co/7oh9um3M5H,2,0
Mon Aug 12 23:01:36 +0000 2024,1823132759407161759,exact,"@user Μπορεις να μου πεις, γιατι στην Ευρυτανια δεν εχουμε φωτιες; Και εχουμε συνέχεια στην Ευβοια; Γιατι η φωτιά η σημερινή, ειναι ακριβώς απέναντι απο τις ανεμογεννήτριες της Ευβοιας; Για πες. #φωτια. #Μητσοτακης",4,0
Mon Aug 12 23:01:29 +0000 2024,1823132731045462272,exact,"Μην ανησυχείς, θα αναλάβει η Αδειλίνη πάραυτα. Εγγυημένο αποτέλεσμα... #φωτιά #Πυρκαγιά",3,1
Mon Aug 12 23:01:23 +0000 2024,1823132706244317558,exact,Από δασική φωτιά ρε μαν…,0,0
Mon Aug 12 23:01:17 +0000 2024,1823132678234812468,exact,Που είσαι ΚΟΥΛΑ;;; Εμφανίσου ρε μαλακισμενε υπαρχει νεκρή γυναίκα! #φωτια,9,0
Mon Aug 12 23:01:04 +0000 2024,1823132624958693869,exact,Κάθεστε και μαλώνετε για το #ματι για το #χαλανδρι για την #πεντελη για ποιος έκαψε περισσότερο κόσμο κ περισσότερα στρέμματα  #φωτια Είστε άξιοι της μοίρας σας,14,1
Mon Aug 12 23:00:57 +0000 2024,1823132596374827063,exact,Φωτιά στο στρατόπεδο Καρατάσου https://t.co/huNbibJkMB https://t.co/9caBtvSJhJ,0,0
Mon Aug 12 23:00:55 +0000 2024,1823132588154011966,exact,"@user Ο ΠΘ γύρισε αμέσως από το σπίτι του στα Χανιά.Τι άλλο θάπρεπε να κάνει? Οσο για τις διακοπές,το δήλωσε ότι γύρω στον 15αύγουστο θα υπάρξουν λίγες μέρες ξεκούρασης. Εύκολο να μπει μια φωτιά. Το να πιαστεί ο ένοχος,αν δεν πιαστεί επ αυτοφόρω ,είναι σχεδόν αδύνατον.",0,0
Mon Aug 12 23:00:46 +0000 2024,1823132549473784006,exact,Φωτιά στην Αττική: Ολονύχτια μάχη σε Πεντέλη και Μαραθώνα https://t.co/VZiUTAxolC μέσω @user,0,0
Mon Aug 12 23:00:38 +0000 2024,1823132514426224963,exact,#φωτια #πυρκαγιά #Πεντέλη  #ζωα  Ψάχνουμε την Κανέλα.,2,6
Mon Aug 12 23:00:31 +0000 2024,1823132486655791574,exact,Φωτιά στην Αττική: Εντοπίστηκε νεκρή γυναίκα μέσα σε κτίριο στο Πάτημα Βριλησσίων https://t.co/QMx3lGAuo1 μέσω @user,0,0
Mon Aug 12 23:00:23 +0000 2024,1823132452019175792,exact,@user το τσιμεντο που ειναι αναμεσα στο γερακα και στη νεασμυρνη θεωρω ΑΔΥΝΑΤΟ να λαμπαδιασει ολο.... αλλα καθε χρονο μαθαινω και κατι καινουριο #φωτια #πυρκαγια,4,0
Mon Aug 12 23:00:20 +0000 2024,1823132439167865278,exact,"Φωτιά στην Αττική: Εκκενώνονται το «Αμαλία Φλέμινγκ», το Εθνικό Αστεροσκοπείο Πεντέλης και οι κατασκηνώσεις της Αστυνομίας https://t.co/9QEMW3RY6J https://t.co/lseazyLHSa",0,0
Mon Aug 12 23:00:18 +0000 2024,1823132430112358904,exact,Φωτιά στην Αττική: Στη δομή για τους πληγέντες στα Μελίσσια ο Κασσελάκης – Τους διαθέτει αυτοκίνητο για τις μετακινήσεις https://t.co/PpWVioq9UN https://t.co/6Phd1teWQB,7,3
Mon Aug 12 23:00:14 +0000 2024,1823132416535347235,exact,"Ο πρόεδρος του κόμματος που συνέπραξε με τον Μητσοτάκη για τον διορισμό διοίκησης στην ΑΔΑΕ, ζητάει τάχα την παραίτηση του.  #φωτια",0,0
Mon Aug 12 22:59:57 +0000 2024,1823132345400176744,exact,"Υπό μερικό έλεγχο τέθηκε η #πυρκαγιά στη συμβολή των οδών Τενέδου &amp; Αγ. Νεκταρίου, στην Τερψιθέα Γλυφάδας.",16,4
Mon Aug 12 22:59:36 +0000 2024,1823132256879153614,exact,"Ξέρω #φωτια κ #φωτιατωρα, αλλά μην ξεχνιόμαστε.  Όσοι συνέκριναν τη Βερουλη με τον αλγερινό απατεώνα #KhelifTheThief ξέρουν ήδη πως τα χρωμοσώματα του ανθρώπου αλλάζουν ανάλογα το υψόμετρο που ζει.  Όπως οι σεισμοί οφείλονται στις γυναίκες οδηγούς ασούμε...https://t.co/SRf5adDwUX",0,0
Mon Aug 12 22:59:32 +0000 2024,1823132238697132063,exact,#φωτια οι φωτιές έσβησαν;δεν υπάρχουν νέες;τα ΜΜΕΞΑΠΑΤΗΣΗΣ  σταμάτησαν να ενημερώνουν;,0,0
Mon Aug 12 22:59:04 +0000 2024,1823132120891494435,exact,@user Πες του να πάει 5 μέτρα πίσω. Θα τον κάψει η φωτιά που είναι 10 μέτρα μακριά. Για να ποτιζει τριανταφυλλιές το λάστιχο?,1,0
Mon Aug 12 22:58:52 +0000 2024,1823132072598286786,exact,Ηλεία: Φωτιά στην Μανωλάδα https://t.co/9uugpL1Mq0,0,0
Mon Aug 12 22:58:50 +0000 2024,1823132063861498059,exact,Φωτιά στην Αττική: Βίντεο αναγνωστών από το πύρινο μέτωπο στον Ερυθρό Νέας Μάκρης – Έκκληση κατοίκων της περιοχής για βοήθεια https://t.co/Oooz40Dtrj,0,0
Mon Aug 12 22:58:09 +0000 2024,1823131889143513443,exact,@user Μωρη ηλίθια έστω ότι έφταιγε η Δούρου που ηταν περιφερειάρχης για το Μάτι. Ο Πατούλης δεν εφταιγε για την Βαρυμπόμπη? Ο Χαρδαλιάς αθώα περιστερά  τώρα που καίγεται η μισή Αττική ??,4,1
Mon Aug 12 22:57:17 +0000 2024,1823131672318984347,exact,Φωτιά στην Αττική: Πυροσβέστης σώζει μια γυναίκα από τις φλόγες https://t.co/pBgfgs3Nor,0,0
Mon Aug 12 22:57:15 +0000 2024,1823131663154708805,exact,Ρε ποιος μαλάκας αμέλησε να καθαρίσει το οικόπεδό του στην Πεντέλη και έφτασε η #φωτιά από το #Βαρναβα στο #Χαλάνδρι; #πυρκαγιά,12,1
Mon Aug 12 22:57:11 +0000 2024,1823131646356226337,exact,Φωτιά στην Αττική: Εντοπίστηκε απανθρακωμένη γυναίκα στο Πάτημα Βριλησσίων https://t.co/Q3b3VvaJpK https://t.co/SLgirZHUve,0,0
Mon Aug 12 22:57:05 +0000 2024,1823131622033461657,exact,"Καίγεται η Αθήνα, καίγεται η Θεσσαλονίκη   Ευτυχώς παναγιουλιτσα μου το μόνο δέντρο του Πειραια για να καεί πρέπει να έρθουν Χριστούγεννα.",26,5
Mon Aug 12 22:56:49 +0000 2024,1823131556187119692,exact,@user @user @user Έχω ακούσει ότι είναι κομμουνιστές στην Πυροσβεστική,2,0
