Date;Tweet_ID;Username;Raw Text;Likes;Retweets;is_fire;is_forest;is_urban
Mon Aug 12 19:59:12 +0000 2024;1,82309E+18;TA NEA;Συνελήφθησαν οι νεαροί που έβαλαν τη φωτιά στη Γλυφάδα #φωτια #φωτιες #πυρκαγια #πυρκαγιες https://t.co/UIoMz6w0K2;45;17;;;
Mon Aug 12 19:59:07 +0000 2024;1,82309E+18;Exoxa;@verazeras Αντε βλε βλακα, κάθε χρόνο λένε του χρόνου θα είναι έτοιμοι κ κάθε χρόνο καίγεται η χώρα... Τα canadair τα πήρε σπίτι του??;0;0;;;
Mon Aug 12 19:59:06 +0000 2024;1,82309E+18;Duke Zappa;@iskounta @live_prosper1 @PGPapanikolaou Αγαπητέ εάν υπήρχε το μοντέρνο δυναμικό, εάν δεν υπήρχαν τα 4.500 οργανικα κενά στην ΠΥ, αυτη η φωτιά δεν θα έφτανε νι γίνει αυτό που έγινε. Μέσα σε πολύ μικρό χρονικό διάστημα θα ειχε σβήσει, από επίγειες δυνάμεις;0;0;;;
Mon Aug 12 19:59:03 +0000 2024;1,82309E+18;Beige Is The New Black;@lovevoulis Καίγεται η περιοχή μου και όλες οι γύρω και με κρατάνε μέσα στο στρατοπεδο άλλου νόμου που υπηρετώ και ως επι το πλείστον όλη μέρα φτιάχνω τριάδες κάτω από τον ηλιο και βαράω προσοχές. Λίγη προτεραιοποιηση αναγκών δε βλάπτει.. προφανώς πρέπει ;0;0;;;
Mon Aug 12 19:58:49 +0000 2024;1,82309E+18;Αναστάσης Κατσαβός🎶🎵🏀;Τα «41% θέλατε», «Κούλη θέλατε», «καλά να πάθετε» είναι το τέλειο άλλοθι προκειμένου να μην έχεις ΚΑΜΙΑ δράση όταν ο λαός καίγεται... Ντάξει παιδιά καταλάβαμε ο συσχετισμός είναι αρνητικός αλλά η διαπίστωση δε σβήνει τις φωτιές ούτε ριζοσπαστικοποιεί. #φωτια #Πεντελη #Πυρκαγιες;16;2;;;
Mon Aug 12 19:58:46 +0000 2024;1,82309E+18;Yannis;@autokrator1453 Μα για αυτό καίγεται η Ελλάδα.  Διχασμένοι έκτοτε ποτέ δεν αποκτήσαμε ενότητα. Και άρα θα είμαστε έρμαιο του καθενός.  Κουφιοι κενοί οπαδοί ιδεολογιών.  Καμία λογική στο μικρό τους κεφάλι παρά μόνο το οπαδιλίκι τους.  Έχουμε τελειώσει αγαπ;5;0;;;
Mon Aug 12 19:58:46 +0000 2024;1,82309E+18;errementari 🐺🌒🫎;@DanaiSpiropoul1 Ότι η Αθήνα είναι 6εκ δεν το έχετε σκεφτεί χωρίς υποδομές και διαφυγή και όλα αυτά με μια πυρκαγιά αν ήταν χειμώνας θα είχαμε νεκρούς παντού επειδή επικρατούσε πανικός ;;;;;
Mon Aug 12 19:58:42 +0000 2024;1,82309E+18;Ρασοφόρος Εκδικητής;@AnAthenianToLDN Και άφησαν την φωτιά να ξεφύγει ΚΑΙ είναι άχρηστοι. Γκεγκε κομματόσκυλο;;;;;
Mon Aug 12 19:58:42 +0000 2024;1,82309E+18;BankingNews.gr;Αναζωπύρωση και στο #Γραμματικο  – Σκληρή μάχη δίνουν 100 #πυροσβέστες στην περιοχή του Άνω Σουλίου https://t.co/mn3S4QXWm0 via @bankingnewsgr;1;0;;;
Mon Aug 12 19:58:37 +0000 2024;1,82309E+18;Theodore 8B;αύριο το πρωί κήρυξη αναδασωτέων εκτάσεων  άμεσα αύριο το πρωί  θα γίνει η καταπάτηση του αιώνα  #φωτιά;10;5;;;
Mon Aug 12 19:58:27 +0000 2024;1,82309E+18;Thodoris Mangousis;@_Soragia Εδώ ο κόσμος καίγεται και το…..;0;0;;;
Mon Aug 12 19:58:25 +0000 2024;1,82309E+18;in.gr/news;Συνελήφθησαν οι νεαροί που έβαλαν τη φωτιά στη Γλυφάδα | https://t.co/S18PpKysLu #φωτια #φωτιες #πυρκαγια #πυρκαγιες https://t.co/0JPNcqa2Mf;75;26;;;
Mon Aug 12 19:58:10 +0000 2024;1,82309E+18;Buzz Daz Jazz!;Το #rescEU πρέπει να βελτιωθεί πολύ σε μέγεθος δυνάμεων και σε ταχύτητα αντίδρασης. Πρέπει να μπορεί να λειτουργεί με αίσθηση επείγοντος. Εχθές, όταν ήρθε ο Κυριάκος Αθήνα, ταυτόχρονα θα έπρεπε να είχαν έρθει μεγάλες ενισχύσεις από το #rescEU, ώστε να μην επεκτεινόταν η πυρκαγιά.;9;1;;;
Mon Aug 12 19:58:01 +0000 2024;1,82309E+18;Σαδεντρέπεσαι;Έτσι που το πάει το πράμα ο Κικίλιας, η φωτιά θα σβήσει στα Γαϊδουρονήσια;5;1;;;
Mon Aug 12 19:58:00 +0000 2024;1,82309E+18;Stavroula_Kats;Κάηκε στην Πεντέλη το σπίτι αυτού που κατηγορήθηκε για την φωτιά στο Μάτι.;0;0;;;
Mon Aug 12 19:57:59 +0000 2024;1,82309E+18;Lingala🈳;@Wwwwww42362442 Άλλο παράδειγμα. Καίγεται το νότιο ημισφαίριο μες το καταχείμωνο.  Αλήθεια σου λέω, άμα βλέπεις πολλά σημαιάκια, τερματικά ηλίθιος.   https://t.co/XJigHX1S5B;0;0;;;
Mon Aug 12 19:57:55 +0000 2024;1,82309E+18;Θεια Δέσπω;@SpDapergolas @_LaScapigliata Σιγά μην υπάρχει. Έχεις ξαναδεί φωτιά  να έχει περάσει τόσες κατοικημένες περιοχές?;0;0;;;
Mon Aug 12 19:57:30 +0000 2024;1,82309E+18;NorMaLe;"Το λές και ""κάρμα"". #φωτιά #Πεντέλη #Μάτι https://t.co/nnE0TvJ2mH";1;0;;;
Mon Aug 12 19:57:19 +0000 2024;1,82309E+18;whathappendhere;Δεν είναι η ανικανότητα της κυβέρνησης μονο, ειναι και η ανικανότητα της κοινωνιας ξυπνήστε λίγο. #φωτιά #Πυρκαγιες;2;0;;;
Mon Aug 12 19:57:18 +0000 2024;1,82309E+18;Τρίαινα;Πρόκειται περί παρατραγουδων κανονικών   Αντί να μυρίζεις τα νύχια σου εντατικά για να βρεις εμπρηστη, διάβασε λίγο μαθηματικά ότι όταν καίει μια φωτιά σε νόμο που είναι στο κοκκινο στατιστικά κάπου θα ξεσπασει και άλλη;6;0;;;
Mon Aug 12 19:57:12 +0000 2024;1,82309E+18;Wyrd bið ful aræd;@maniatis_kinik Είναι γνωστό... Οι εμπρηστές βάζουν φωτιά με το διαβατήριο στο. Στόμα... Ρε γιδια;0;0;;;
Mon Aug 12 19:57:11 +0000 2024;1,82309E+18;Εκκλησία Online;ΑΔΜΗΕ για τη φωτιά ΤΩΡΑ στην Αττική: Έχουν επηρεαστεί γραμμές μεταφοράς https://t.co/O2mOXGAt1w;0;0;;;
Mon Aug 12 19:57:07 +0000 2024;1,82309E+18;pontosnews.gr;Δήμαρχος Γλυφάδας: «Από ανθρώπινο χέρι η φωτιά στην Τερψιθέα, ξέρουμε ποιοι είναι» https://t.co/Ijva6lavVV #pontosnews;3;3;;;
Mon Aug 12 19:57:02 +0000 2024;1,82309E+18;Δενθελοντης;@machiavelli_gr Με Σόιμπλε θα είχε σβήσει η φωτιά απ τον φόβο της;0;0;;;
Mon Aug 12 19:56:44 +0000 2024;1,82309E+18;e-press.gr;Φωτιά στην Αττική: Μάχη με τις φλόγες για δεύτερο 24ωρο – Ανυπολόγιστη καταστροφή -  https://t.co/pGl8bOhUnE https://t.co/YOSQDIl8zJ;0;0;;;
Mon Aug 12 19:56:31 +0000 2024;1,82309E+18;Αραχώβης τρία.;@mpoumpivol2 @maouniaou Αν είναι Clacton-on-Sea μάλλον πέταξε ο Φάρεϊτζ τη γόπα του κι έπιασαν φωτιά κάτι ακροδεξιά κούτσουρα.;2;0;;;
Mon Aug 12 19:56:18 +0000 2024;1,82309E+18;Dennis Fakos;@SinodinosP Όταν πάλι καίγεται όλη η Αττική και η έγνοια σου είναι να γλείψεις τον κώλο του Μητσοτάκη, δεν είσαι άρρωστος, είσαι απλά ηλίθιος.;3;0;;;
Mon Aug 12 19:56:15 +0000 2024;1,82309E+18;Monika;@xorisfovo Σε σπίτι φίλης στην Σαλαμίνα είδα ένα τεράστιο  πεύκο.Της λέω είναι επικίνδυνο για πυρκαγιά αλλά σε αυτήν άρεσε ...Ε φέτος έπιασε φωτιά  στην περιοχή της δεν ξέρω τι έγινε .;5;0;;;
Mon Aug 12 19:56:12 +0000 2024;1,82309E+18;Το_κορίτσι_σου 🌺;Την Αττική δν τη συμπάθησα ποτέ, ζω αναγκαστικά εκεί λόγω εργασίας. Αλλά κάθε φορά που καίγεται νιώθω να ματώνει η καρδιά μου για όλα αυτά τα δάση, όλα αυτά τα ζώα, όλα αυτά τα σπίτια και όλους τους ανθρώπους που βλέπουν την κόλαση μπροστά τους #Φωτια_τωρα;0;0;;;
Mon Aug 12 19:55:50 +0000 2024;1,82309E+18;athensbynite🍋;@blacktom1961 Αν ήθελε να κάνει το καλό, σίγουρα. Δεν υπάρχει βούληση. Αδυνατώ να πιστέψω ότι είναι τόσο άχρηστοι. Μα τόσα χρόνια μια αντιπυρική σε Βαρνάβα, Γραμματικό, Σταμάτα ? Ένα σχέδιο να σταματάνε τη φωτιά στην Διονύσου? Παλιά με λιγότερα μέσα τις σ;0;0;;;
Mon Aug 12 19:55:45 +0000 2024;1,82309E+18;aristof;@Marka2free Τι άλλο να κάνει ο άνθρωπος δεν είδατε πως την άγριο κοίταξε τη φωτιά ;;;;;
Mon Aug 12 19:55:42 +0000 2024;1,82309E+18;➕ηΚουτσήΜαρ❗α;@3ellas Ρε καραγκιόζη στοχεύεις ένα άνθρωπο σε ανοιχτό χώρο ότι έβαλε φωτιά και φεύγει, θες να μου δείξεις τη φωτιά ή τον καπνό ή το μουνι της μάνας σου;;;;;
Mon Aug 12 19:55:38 +0000 2024;1,82309E+18;bobis75@;#Φωτια_τωρα #φωτια  Εδώ δεν μπορείτε να σβήσετε μια φωτιά που έφτασε μέχρι και το  κέντρο της Αθήνας   και Θες να πολεμήσεις και τους Τούρκους   Μεγάλε υπερδυναμε  #Μητσοτακης;9;1;;;
Mon Aug 12 19:55:29 +0000 2024;1,82309E+18;Γιάννης Σ.;@machiavelli_gr @YannisKaramits @antibaroufas Δηλαδή, δεν πετάμε με τις μάνικες καλά το νερό οι πυροσβέστες ή μήπως δεν βρίσκουν στοχο οι πιλότοι;;;;;
Mon Aug 12 19:55:15 +0000 2024;1,82309E+18;ΠοΥκΑμΙσΟ ΑπΟ ΣπΑνΑκΟρΥζΟ;Δώσε μου την φωτιά σου. Να κάψουμε ένα τσιγαρακι,στην μοναξιά.;12;16;;;
Mon Aug 12 19:55:04 +0000 2024;1,82309E+18;Theodore 8B;ξήλωμα όλη η ιεραρχία της πολιτικής προστασίας, πυροσβεστική κτλ  μπροστά στα μάτια μας, μέσα στην Αττική με όλα τα υπουργεία και τα αρχηγεία η φωτιά περπάτησε από το Βαρνάβα και το Μαραθώνα μέχρι την Κλεισθένους στο Γέρακα κατακαίοντας την Πεντέλη, τι άλλο να πούμε;;;;;
Mon Aug 12 19:54:46 +0000 2024;1,82309E+18;Ioannis K. Erripis;@CopernicusEMS Εδώ πάλι από την πλατεία Δροσιάς, η πίσω πλευρά της Πεντέλης, φαίνονται φλόγες (!) από την φωτιά στην Νέα Πεντέλη και πέρα https://t.co/OGUhVP24Nb;0;0;;;
Mon Aug 12 19:54:43 +0000 2024;1,82309E+18;Άκου ανθρωπάκο;Ευθύνες για την τραγωδία που ζούμε με τις πυρκαγιές δεν έχει μόνο η κυβέρνηση Μητσοτάκη, αλλά και ο λαός που την ψήφισε με 41% #φωτιά;7;0;;;
Mon Aug 12 19:54:41 +0000 2024;1,82309E+18;Serotonini🌬;@_a_than @AdonisGeorgiadi Δεν είναι Γιάννης, είναι Γιαννάκης. Αλλά οκ, θέλετε να αναδιατυπώσω;;;;;
Mon Aug 12 19:54:40 +0000 2024;1,82309E+18;Γιάννης Κωνσταντάτος;Φωτιά στην Γλυφάδα πάνω από το γήπεδο της Τερψιθέας την κατέγραψε στην εκδήλωση της η κάμερα μας από την Αργυρούπολη και σπεύδουμε να βοηθήσουμε.  Ένα μεγάλο ευχαριστώ στους εθελοντές μας που θυσίασαν διακοπές και παραλίες για να είναι εδώ και να φυλάνε 24ωρες το 24ωρο Θερμοπύλες https://t.co/QKMyQwijFN;35;9;;;
Mon Aug 12 19:54:36 +0000 2024;1,82309E+18;rodri;@Lexotanil__ Αντε γαμηθειτε ρε με την παραπληροφόρηση την φωτιά έσβηνε;2;0;;;
Mon Aug 12 19:54:32 +0000 2024;1,82309E+18;Dimitra Galanopoulou.;@MegaTvOfficial Μαύρη προπαγάνδα. Μονοι και αβοήθητοι οι κάτοικοι . Είναι ασέβεια προς τους πυροσβέστες, που δίνουν τη ζωή τους και θα πρέπει να ντρέπεστε...🤮 #φωτιά #Πυρκαγια https://t.co/8uSJY6JcrI;4;1;;;
Mon Aug 12 19:54:32 +0000 2024;1,82309E+18;Homemade;Εθελοντές Ρουβίκωνα στην φωτιά.....δεν θα το δείτε πουθενά στα πετσωμενα https://t.co/RBwEff5p0t;1092;308;;;
Mon Aug 12 19:54:30 +0000 2024;1,82309E+18;𝗠𝗔𝗗𝗥𝗜𝗗;Έλεος ρ μλκες εκεί στον ΣΚΑΙ....  Βλέπουμε την φωτιά όλη μέρα, βάλτε κάτι άλλο να ξεχαστεί ο κόσμος.  #poweroflovegr https://t.co/umB5FpNwhl;146;5;;;
Mon Aug 12 19:54:30 +0000 2024;1,82309E+18;twitty;"@KYTKYTKYTKYTKYT Η λύση είναι μία κι αυτή είναι η... (δικό σας). 'Οποιος γενετικά ηλίθιος πιστεύει ότι η απόλυτη τυραννία της μειοψηφίας θα πέσει με την... ψήφο, του αξίζει μόνο ψόφος. ""Φωτιά και τσεκούρι στους προσκυνημένους"". Καθίστε και κοιτάτε τους. Κ";1;0;;;
Mon Aug 12 19:54:29 +0000 2024;1,82309E+18;Αιτωλομπανάνας;@PANOSPSL @georgefloridis 146. Ξέχασες τη φωτιά στα μπατζάκια σου.;1;0;;;
Mon Aug 12 19:54:22 +0000 2024;1,82309E+18;chrisold;@dstefanos Άσε τα κομματικά ρε βλάκα κ εσυ! Εδώ καίγεται ο τόπος και βρήκες να πεις εσυ για τον Πυρρο που τουλάχιστον πρόσφερε κάτι σε εμάς σαν λαό !χαμογελα ! Αν σε καεί τόσο πολύ να σχολιάσεις κάτι άνοιξε το παράθυρο σου κ δες τι γίνεται έξω ! Η μπορείς;3;0;;;
Mon Aug 12 19:54:05 +0000 2024;1,82309E+18;The President GR;Ολονύχτια μάχη με τις φλόγες στην Αττική #Αττική #πυρκαγιά   https://t.co/948ilZuEUg;0;0;;;
Mon Aug 12 19:53:56 +0000 2024;1,82309E+18;Candia Doc;Ο Διαχειριστής βρίσκεται σε συνεχή επικοινωνία με την Πυροσβεστική Υπηρεσία για την κατάσβεση εστιών σε περιοχές όπου διέρχονται γραμμές μεταφοράς, προκειμένου να επανέλθουν το συντομότερο σε λειτουργία https://t.co/bewzAjJTDC;0;0;;;
Mon Aug 12 19:53:55 +0000 2024;1,82309E+18;Christos Roukos;@Irinargbl Όταν έγραφα το τουητ έβλεπα κυρίως Άλφα και ΑΝΤ1. Εκεί δεν ειπώθηκε ποτέ τίποτα, ενώ αντιθέτως έλεγαν κάθε λίγο και λιγάκι ότι κοντεύει μια μέρα η φωτιά στην Αθήνα, με ολοένα πιο δραματικό τόνο 🤮🤮🤮;2;0;;;
Mon Aug 12 19:53:53 +0000 2024;1,82309E+18;🏴 BABIS XOURAFIS or Ά Π Α Τ Ρ Ι Σ 1312🏴;Γαβ ,γαβ, τα μπλέ, πράσινα , ροζ , κόκκινα τσοπανόσκυλα , μπεεε και τα αντίστοιχων χρωμάτων πρόβατα. Εδώ έρχεται και κουμπώνει ακριβώς η παροιμία: ΕΔΏ Ο ΚΌΣΜΟΣ ΚΑΊΓΕΤΑΙ ΚΑΙ ΤΟ Μ...Ί ΧΤΈΝΙΖΕΤΑΙ!!!🏴🏴🏴;2;0;;;
Mon Aug 12 19:53:44 +0000 2024;1,82309E+18;Alejandro;@Lexotanil__ Περιμένω να δω ποιος είναι! Είναι του ΣΥΡΙΖΑ όπως λες η όχι;;;;;
Mon Aug 12 19:53:42 +0000 2024;1,82309E+18;Stelios The One;@antixasia Ένα, θα σε βάζαμε μέσα και θα σε πετάγαμε στη φωτιά. Ο στόκος σβήνει τη φωτιά.;1;0;;;
Mon Aug 12 19:53:23 +0000 2024;1,82309E+18;Flashnews.gr;🔥 #Φωτιά στην #Αττική: Στέλνουν βοήθεια Σερβία, Ρουμανία και #Τουρκία https://t.co/Jux5bxIiM6  #Flashnews;1;1;;;
Mon Aug 12 19:53:20 +0000 2024;1,82309E+18;I ksenitemeni;Στο ΠΑΛΑΙ Γαλατσιου ανάγκη για crates @DogsVoiceGR  #φωτια #πυρκαγιά #Βαρναβα #Πεντελη #Πατημα_Χαλανδριου https://t.co/7vHBIbrlMO;4;5;;;
Mon Aug 12 19:53:01 +0000 2024;1,82309E+18;GiorgioP74;Ένα μεγάλο μπράβο στους ένστολους και όλους όσοι βοήθησαν να σβήσει η φωτιά. Ο συντονισμός απέδωσε αν και λόγω του ότι εχθές η εκδήλωση έγινε αργά, το βράδυ και οι άνεμοι της έδωσαν απίστευτες διαστάσεις. Σας είμαστε ευγνώμονες https://t.co/BBsI8ckTHN;1;0;;;
Mon Aug 12 19:53:01 +0000 2024;1,82309E+18;Αγάπη ❤️❤️;@iTeridona @AdonisGeorgiadi Ακριβώς αυτό είπα γέλια πράγματα από γελοίους ανθρώπους έχω έναν κόμπο καί μια μεγάλη στενοχώρια..... καίγεται ό κόσμος καί κανένα από τα σπίτια των πολιτών... Είμαστε άξιοι για αυτούς που νομίζαμε ότι θά μας προστατέψουν......;1;0;;;
Mon Aug 12 19:53:01 +0000 2024;1,82309E+18;Steiger st;"""Εντοπίστηκαν, τους κυνηγήσαν, έχουμε τα πλήρη στοιχεία τους και είναι θέμα χρόνου η σύλληψή τους», είπε ο δημαρχος Γλυφαδας κ.Παπανικολάου.  Φωτιά στην Τερψιθέα Γλυφάδας: Θέμα χρόνου η σύλληψη των δύο εμπρηστών λέει ο δήμαρχος https://t.co/QJep9XeQjj";24;10;;;
Mon Aug 12 19:53:00 +0000 2024;1,82309E+18;dimidimida;@MsLouellaDeVil Προφανώς αυτοί που άφησαν υποστελεχομένη την πυροσβεστική.;0;0;;;
Mon Aug 12 19:52:54 +0000 2024;1,82309E+18;dalli4;Μυρίζει για να καταλάβει από που έρχεται η φωτιά!;0;0;;;
Mon Aug 12 19:52:49 +0000 2024;1,82309E+18;ΣτονΣφυρίζω;Η Ακρόπολη τυλιγμένη στους καπνούς από τη μεγάλη φωτιά σε δημοσίευμα του CNNi - https://t.co/mhHYiLGihA;0;0;;;
Mon Aug 12 19:52:42 +0000 2024;1,82309E+18;ΜπανάναΤζο;MΗ ΤΣΟ ΤΑ ΚΑ ΡΟΣ!   Μονο! Αυτος σας αξιζει!   #πυρκαγια #πυρκαγιά #πυρκαγιές #φωτια;2;1;;;
Mon Aug 12 19:52:41 +0000 2024;1,82309E+18;Αραχώβης τρία.;@mpoumpivol2 @maouniaou Αυτό. Δεν είχαμε καμία πυρκαγιά που να αναφέρθηκε στις ειδήσεις ως κρίσιμη.;1;0;;;
Mon Aug 12 19:52:40 +0000 2024;1,82309E+18;L'argile;@stinpizzamou Βάζει λίγο αέρα κ αντί να χαιρόμαστε που μπορεί να δροσίσει λίγο, φοβάσαι πού θα πιάσει φωτιά. Συνέχεια στον φόβο.;1;0;;;
Mon Aug 12 19:52:14 +0000 2024;1,82309E+18;Δήμητρα Κ.;Πιστεύετε στο  ΚΑΡΜΑ ??? Μόλις μάθαμε στις ειδήσεις ότι  Κάηκε το σπίτι εκείνου που ξεκίνησε η φωτιά το :'18  &amp;;;;;
Mon Aug 12 19:51:59 +0000 2024;1,82309E+18;Σ-0007 Septem;@yioults1 Μονο επανάληψη της μεγαλύτερης Εκκένωση μετά από αυτή της Δουνκέρκης και έδεσε το γλυκό;0;0;;;
Mon Aug 12 19:51:59 +0000 2024;1,82309E+18;ThePressProject;Έχουμε ο ένας τον άλλον. #φωτια #Πεντελη #Βαρβαβας #Βριλήσσια Πυρκαγιά στη ΒΑ Αττική  Aris Oikonomou/ SOOC https://t.co/bSDm2VIELm;47;16;;;
Mon Aug 12 19:51:56 +0000 2024;1,82309E+18;Brian ο Ναζωραίος 🇮🇲;Η φωτιά καίει σπίτια και φωνάζουν, καλά να πάθουν οι δεξιοί, τι σκατόψυχοι μαλάκες είστε μωρέ;3;0;;;
Mon Aug 12 19:51:54 +0000 2024;1,82309E+18;Το ατίθασο καλαμάρι;@lovevoulis Οι φαντάροι δεν είναι πυροσβέστες. Η φωτιά θέλει εξιδεικευμένο εξοπλισμό  Απλά αν θυμάστε ο αλήτης, 2 χρόνια πριν είχε βάλει την αστυνομία να σαπίσει στο ξύλο τους πυροσβέτες...;10;0;;;
Mon Aug 12 19:51:52 +0000 2024;1,82309E+18;Manos Naraslis;@skasselakis τώρα που η χώρα  καίγεται, βυθίζεται στην φτώχεια και την εξαθλίωση,παρακολουθείτε από την ΕΥΠ, η δημόσια υγεία παρακμάζει και η δημόσια παιδεία βρικολακιαζει, καταλαβαίνεις γιατί πρέπει να φτιάξουμε ένα κοινό όραμα αξιοπρέπειας για την Ελλάδ;;;;;
Mon Aug 12 19:51:41 +0000 2024;1,82308E+18;Νikos 1954;@MsLouellaDeVil ρε βλαμενο μενω στα α.πατησια και ακουω οτι η φωτια ειναι στο Χαλανδρι αυτο εχει κατεβει απο Πεντελη;1;0;;;
Mon Aug 12 19:51:40 +0000 2024;1,82308E+18;ΛΕΩΝΙΔΑΣ ΕΝ ΠΛΩ;@katerinaakribou ΘΑ ΠΡΕΠΕΙ ΠΡΩΤΙΣΤΟΣ ΝΑ ΓΝΩΡΙΖΕΙΣ ΤΟ ΠΟΣΟ ΣΗΜΑΝΤΙΚΟ ΕΙΝΑΙ ΤΟ ΠΟΙΟΣ ΚΡΑΤΑ ΤΗ ΣΗΜΑΙΑ Κ ΠΟΥ ΤΗ ΠΑΡΑΔΙΔΕΙ.ΠΑΜΕ ΠΑΛΙ.ΕΝΑ ΠΕΡΙΕΡΓΟ ΑΝΘΡΩΠΑΚΙ ΜΕΣΑ ΣΕ ΚΑΠΝΟΥΣ(η ΕΛΛΑΣ ΚΑΙΓΕΤΑΙ) ΠΑΡΑΔΙΔΕΙ ΤΗΝ ΕΛΛΗΝΙΚΗ ΣΗΜΑΙΑ ΣΤΟ ΧΑΡΟ Κ ΑΥΤΟΣ ΣΕ ΜΙΑ ΚΙΤΡΙΝΗ ΚΑΤΣΑΡΙΔ;0;0;;;
Mon Aug 12 19:51:39 +0000 2024;1,82308E+18;𝐌𝐲𝐥𝐨 ⌚😏;Αριστερά Ουκρανία δεξιά η Αττική. Ελλάδα 2.0  2024 #φωτια https://t.co/1NDIMVEk3U;11;1;;;
Mon Aug 12 19:51:36 +0000 2024;1,82308E+18;Μένουμε Ενεργοί - Ενημέρωση, Αγώνας, Αλληλεγγύη;ΜΟΝΟ Ο ΛΑΟΣ ΣΩΖΕΙ ΤΟΝ ΛΑΟ. Με την αλληλεγγύη του, με τους αγώνες του, για ζωή, υγεία, ελευθερία, αξιοπρέπεια. Δύναμη σε πυροσβέστες, εθελοντές. Βοηθάμε με κάθε τρόπο. Ενάντια στην πολιτική κυβέρνησης, κεφαλαίου. #antireport #Βριλήσσια #φωτια #πυρκαγιά #Αττική #Μάτι #Χαλανδρι https://t.co/6fRhSmxFlg;921;215;;;
Mon Aug 12 19:51:33 +0000 2024;1,82308E+18;Παπάρης Πρωκτοσάλτε ☮️;@MarketElf Γεια σου ρε Λάζο ! Καλά τα λες αφού καίγεται η υφήλιος εμείς γιατί να πάμε  πίσω .. ας κάψουμε την Αττική λοιπόν .. έχουμε ακόμα πολλές ανεμογεννήτριες στην αναμονή #φωτια;1;0;;;
Mon Aug 12 19:51:29 +0000 2024;1,82308E+18;enikos.gr;Φωτιά στην Αττική: Απόκοσμες εικόνες από τις καταστροφές που έχει αφήσει πίσω της η πύρινη λαίλαπα – ΦΩΤΟ https://t.co/7006VypZXd;4;2;;;
Mon Aug 12 19:51:29 +0000 2024;1,82308E+18;ΣτονΣφυρίζω;Ολικό μπάχαλο στην πυρκαγιά της Αττικής: Τεράστιες οι κυβερνητικές ευθύνες για τη φωτιά που καίει σχεδόν μέσα στην πόλη (Photos - Video) - Documento https://t.co/XWMHjzdnCQ;6;4;;;
Mon Aug 12 19:51:24 +0000 2024;1,82308E+18;Kalhas82;Το πυρηνικό εργοστάσιο υπάρχει ακόμα στα σχέδια;;;;;
Mon Aug 12 19:51:21 +0000 2024;1,82308E+18;Mhltiadou Artemis;@crazy_cat_lados @pavpol2222 Κ εσείς σκοτώσατε 36χιλ απο τον κοβιτ,57 στα Τέμπη κ άλλους 87 στην πυρκαγιά της Ηλείας με τον...στρατηγό άνεμο, έχετε το θράσος να μιλάτε κ να κουνάτε κ το δάχτυλο ρε καθυστερημένα όντα της δεξιας,άντε κ στο διάολο καίγονται ;0;0;;;
Mon Aug 12 19:51:18 +0000 2024;1,82308E+18;enikos.gr;Φωτιά στην Αττική: Τραυματίστηκε πυροσβέστης – Μεταφέρεται στο νοσοκομείο https://t.co/McPhqQquq5;4;4;;;
Mon Aug 12 19:51:17 +0000 2024;1,82308E+18;K.Sav21;Βαθρακογιάννης για φωτιές στην Αττική: Δεν έχουμε ενιαίο μέτωπο, αλλά πολλές ενεργές εστίες Οι εστίες εντοπίζονται στο όρος Πεντέλη και γύρω από τη Λίμνη του Μαραθώνα. #φωτια;6;3;;;
Mon Aug 12 19:51:14 +0000 2024;1,82308E+18;geogoulid;Το άχρηστοι είναι πολύ λίγο για τους κυβερνώντες. Η Ελλάδα πεθαίνει καίγεται πλημμυρίζει πτωχεύει χάνει εθνικό έδαφος. Διώξτε τους σήμερα!!!;3;3;;;
Mon Aug 12 19:51:14 +0000 2024;1,82308E+18;Emperor Supreme;@PrimeministerGR ΟΡΓΗ ΘΕΟΥ ΕΠΙ ΤΟΥΣ ΚΑΤΟΙΚΟΥΝΤΕΣ ΣΤΗΝ ΑΓΙΟΤΟΚΟ ΕΛΛΑΔΑ ΤΗΝ ΟΠΟΙΑ ΕΣΥ ΚΑΙ Ο ΣΥΡΦΕΤΟΣ ΜΟΛΥΝΕΤΕ.  Ο ΑΓ. ΠΑΪΣΙΟΣ ΕΛΕΓΕ ΌΤΙ ΦΩΤΙΑ ΜΕΣΑ ΣΤΟ 15ΓΟΥΣΤΟ ΕΙΝΑΙ ΣΚΑΜΠΙΛΙ ΑΠΟ ΤΗΝ ΠΑΝΑΓΙΑ. ΥΒΡΙΣΑΤΕ ΤΟ ΝΟΜΟΘΕΤΗ ΤΟΥ ΣΥΜΠΑΝΤΟΣ ΜΕ ΤΑ ΝΟΜΟΣΧΕΔΙΑ ΤΗΣ ΑΝΩΜΑΛΙΑΣ;1;0;;;
Mon Aug 12 19:51:03 +0000 2024;1,82308E+18;Eigengrau 🍉🍉🍉;Έχει πάρει φωτιά ο κωλος σας. Καιρός να αρχίσουν οι φάπες.;2;0;;;
Mon Aug 12 19:50:53 +0000 2024;1,82308E+18;Μπούμπης;@pdiveris @maouniaou Βασικά είναι Fire and thermal anomalies, της NASA. Το θέμα είναι πως μπορεί να ήταν και μια φωτιά σε ένα χωράφι που καίγανε κλαριά όταν περνούσε ο δορυφόρος ξέρω γω. Πχ στην γειτονιά σου αν ζουμάρεις καλά θα δεις αυτό. https://t.co/CH;2;0;;;
