Date;Tweet_ID;Raw Text;Likes;Retweets;is_fire;is_wildland;is_urban
Mon Aug 12 20:32:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:32:03 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:32:03 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:31:48 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:31:47 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:31:44 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:31:42 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:31:36 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:31:32 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:31:24 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:31:08 +0000 2024;1,82E+18;;52;13;;;
Mon Aug 12 20:31:06 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:30:56 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:30:53 +0000 2024;1,82E+18;;538;71;;;
Mon Aug 12 20:30:40 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:30:32 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:30:27 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:30:26 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:30:24 +0000 2024;1,82E+18;;9;1;;;
Mon Aug 12 20:30:13 +0000 2024;1,82E+18;;26;0;;;
Mon Aug 12 20:30:03 +0000 2024;1,82E+18;;11;1;;;
Mon Aug 12 20:29:59 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:29:48 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:29:47 +0000 2024;1,82E+18;;7;2;;;
Mon Aug 12 20:29:20 +0000 2024;1,82E+18;;116;21;;;
Mon Aug 12 20:29:20 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:29:14 +0000 2024;1,82E+18;;14;3;;;
Mon Aug 12 20:29:12 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:29:09 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 20:29:04 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 20:28:54 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:28:51 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:28:50 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:28:49 +0000 2024;1,82E+18;;3;2;;;
Mon Aug 12 20:28:48 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:28:37 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:28:33 +0000 2024;1,82E+18;;33;35;;;
Mon Aug 12 20:28:32 +0000 2024;1,82E+18;;14;2;;;
Mon Aug 12 20:27:46 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:27:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:27:15 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:27:15 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:27:12 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:27:11 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:27:00 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:26:59 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:26:52 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:26:45 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:26:41 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:26:35 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:26:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:26:31 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 20:26:14 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:26:14 +0000 2024;1,82E+18;;11;1;;;
Mon Aug 12 20:26:12 +0000 2024;1,82E+18;;275;45;;;
Mon Aug 12 20:26:07 +0000 2024;1,82E+18;;0;1;;;
Mon Aug 12 20:26:07 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:26:06 +0000 2024;1,82E+18;;5;4;;;
Mon Aug 12 20:25:56 +0000 2024;1,82E+18;;12;9;;;
Mon Aug 12 20:25:52 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:25:46 +0000 2024;1,82E+18;;18;5;;;
Mon Aug 12 20:25:43 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:25:42 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:25:41 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:25:39 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:25:35 +0000 2024;1,82E+18;;10;2;;;
Mon Aug 12 20:25:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:25:30 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 20:25:27 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:25:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:25:02 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:24:45 +0000 2024;1,82E+18;;11;3;;;
Mon Aug 12 20:24:33 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:24:29 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:24:21 +0000 2024;1,82E+18;;14;9;;;
Mon Aug 12 20:24:19 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:24:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:24:05 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:24:04 +0000 2024;1,82E+18;;5;2;;;
Mon Aug 12 20:24:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:23:37 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:23:36 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:23:32 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:23:31 +0000 2024;1,82E+18;;42;7;;;
Mon Aug 12 20:23:21 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:23:18 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:23:13 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:23:10 +0000 2024;1,82E+18;;60;13;;;
Mon Aug 12 20:23:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:23:09 +0000 2024;1,82E+18;;210;37;;;
Mon Aug 12 20:22:47 +0000 2024;1,82E+18;;7;1;;;
Mon Aug 12 20:22:40 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:22:39 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:22:37 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:22:34 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:22:29 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:22:12 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:22:07 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:22:03 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 20:21:38 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:21:24 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:21:22 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:21:00 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:20:56 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:20:51 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:20:49 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:20:41 +0000 2024;1,82E+18;;11;4;;;
Mon Aug 12 20:20:27 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:20:20 +0000 2024;1,82E+18;;11;8;;;
Mon Aug 12 20:20:11 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:20:01 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:20:00 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:19:59 +0000 2024;1,82E+18;;27;20;;;
Mon Aug 12 20:19:35 +0000 2024;1,82E+18;;0;1;;;
Mon Aug 12 20:19:32 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:19:31 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:19:23 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:19:18 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:19:07 +0000 2024;1,82E+18;;6;1;;;
Mon Aug 12 20:19:05 +0000 2024;1,82E+18;;7;4;;;
Mon Aug 12 20:19:01 +0000 2024;1,82E+18;;456;121;;;
Mon Aug 12 20:18:59 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:18:56 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:18:39 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:18:37 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:18:29 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:18:27 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:18:20 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:18:20 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:18:12 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 20:18:06 +0000 2024;1,82E+18;;3;2;;;
Mon Aug 12 20:18:05 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:17:56 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:17:54 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:17:46 +0000 2024;1,82E+18;;11;1;;;
Mon Aug 12 20:17:29 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:17:24 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:17:23 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:17:22 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:17:21 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:17:17 +0000 2024;1,82E+18;;7;4;;;
Mon Aug 12 20:17:16 +0000 2024;1,82E+18;;77;12;;;
Mon Aug 12 20:17:10 +0000 2024;1,82E+18;;29;4;;;
Mon Aug 12 20:17:02 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:16:49 +0000 2024;1,82E+18;;74;19;;;
Mon Aug 12 20:16:42 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:16:40 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 20:16:26 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:16:26 +0000 2024;1,82E+18;;31;4;;;
Mon Aug 12 20:16:16 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:16:13 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:16:08 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:15:58 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:15:56 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:15:46 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:15:38 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:15:37 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:15:34 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:15:31 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:15:29 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 20:15:27 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:15:16 +0000 2024;1,82E+18;;43;14;;;
Mon Aug 12 20:15:06 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:15:01 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:14:57 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:14:35 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:14:32 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:14:28 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:14:24 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:14:20 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:13:57 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:13:56 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:13:43 +0000 2024;1,82E+18;;23;9;;;
Mon Aug 12 20:13:33 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:13:29 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:13:26 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:13:22 +0000 2024;1,82E+18;;121;20;;;
Mon Aug 12 20:13:20 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:12:55 +0000 2024;1,82E+18;;8;3;;;
Mon Aug 12 20:12:50 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:12:46 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:12:31 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:12:31 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:12:30 +0000 2024;1,82E+18;;21;5;;;
Mon Aug 12 20:12:29 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:12:17 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:12:14 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:12:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:12:03 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:11:54 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:11:53 +0000 2024;1,82E+18;;7;1;;;
Mon Aug 12 20:11:52 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:11:49 +0000 2024;1,82E+18;;6;2;;;
Mon Aug 12 20:11:41 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:11:40 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:11:34 +0000 2024;1,82E+18;;14;4;;;
Mon Aug 12 20:11:30 +0000 2024;1,82E+18;;75;9;;;
Mon Aug 12 20:11:24 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 20:11:20 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:11:17 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:11:14 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:10:59 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:10:44 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:10:40 +0000 2024;1,82E+18;;168;21;;;
Mon Aug 12 20:10:23 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:10:05 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:10:00 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 20:09:59 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:09:57 +0000 2024;1,82E+18;;420;83;;;
Mon Aug 12 20:09:55 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:09:52 +0000 2024;1,82E+18;;9;2;;;
Mon Aug 12 20:09:42 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:09:40 +0000 2024;1,82E+18;;2;2;;;
Mon Aug 12 20:09:37 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:09:34 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:09:34 +0000 2024;1,82E+18;;175;14;;;
Mon Aug 12 20:09:33 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:09:25 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:09:17 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:09:13 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:09:11 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:09:11 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:09:03 +0000 2024;1,82E+18;;43;6;;;
Mon Aug 12 20:08:55 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:08:39 +0000 2024;1,82E+18;;26;6;;;
Mon Aug 12 20:08:27 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:08:26 +0000 2024;1,82E+18;;24;1;;;
Mon Aug 12 20:08:23 +0000 2024;1,82E+18;;171;43;;;
Mon Aug 12 20:08:15 +0000 2024;1,82E+18;;8;1;;;
Mon Aug 12 20:08:05 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:07:56 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:07:48 +0000 2024;1,82E+18;;17;2;;;
Mon Aug 12 20:07:45 +0000 2024;1,82E+18;;9;1;;;
Mon Aug 12 20:07:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:07:33 +0000 2024;1,82E+18;;7;2;;;
Mon Aug 12 20:07:25 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:07:22 +0000 2024;1,82E+18;;143;29;;;
Mon Aug 12 20:07:17 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:07:00 +0000 2024;1,82E+18;;9;0;;;
Mon Aug 12 20:06:58 +0000 2024;1,82E+18;;1;2;;;
Mon Aug 12 20:06:48 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:06:43 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:06:38 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:06:20 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:06:13 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:05:52 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:05:43 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:05:32 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:05:31 +0000 2024;1,82E+18;;10;0;;;
Mon Aug 12 20:05:21 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:05:05 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:05:01 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:04:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:04:19 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:04:17 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:04:13 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:04:01 +0000 2024;1,82E+18;;8;0;;;
Mon Aug 12 20:03:57 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:03:42 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:03:39 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:03:36 +0000 2024;1,82E+18;;221;43;;;
Mon Aug 12 20:03:36 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:03:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:03:17 +0000 2024;1,82E+18;;5;3;;;
Mon Aug 12 20:03:12 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 20:03:10 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:03:10 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:03:08 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:03:07 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:03:03 +0000 2024;1,82E+18;;12;1;;;
Mon Aug 12 20:03:01 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 20:02:59 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:02:47 +0000 2024;1,82E+18;;34;1;;;
Mon Aug 12 20:02:45 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:02:41 +0000 2024;1,82E+18;;57;20;;;
Mon Aug 12 20:02:38 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:02:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:02:30 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:02:29 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:02:20 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:02:16 +0000 2024;1,82E+18;;10;0;;;
Mon Aug 12 20:02:13 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 20:02:10 +0000 2024;1,82E+18;;22;16;;;
Mon Aug 12 20:02:09 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:02:07 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:02:02 +0000 2024;1,82E+18;;6;1;;;
Mon Aug 12 20:01:59 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:01:54 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:01:53 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:01:52 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:01:46 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:01:41 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:01:33 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:01:25 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:01:23 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:01:15 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:01:15 +0000 2024;1,82E+18;;148;7;;;
Mon Aug 12 20:01:04 +0000 2024;1,82E+18;;5;7;;;
Mon Aug 12 20:01:02 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 20:01:00 +0000 2024;1,82E+18;;14;9;;;
Mon Aug 12 20:00:55 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:00:52 +0000 2024;1,82E+18;;12;3;;;
Mon Aug 12 20:00:45 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:00:30 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:00:22 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:00:08 +0000 2024;1,82E+18;;1;3;;;
Mon Aug 12 20:00:05 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:00:01 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:59:12 +0000 2024;1,82E+18;;45;17;;;
Mon Aug 12 19:59:07 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:59:06 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:59:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:58:49 +0000 2024;1,82E+18;;16;2;;;
Mon Aug 12 19:58:46 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:58:46 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:58:42 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:58:42 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:58:37 +0000 2024;1,82E+18;;10;5;;;
Mon Aug 12 19:58:27 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:58:25 +0000 2024;1,82E+18;;75;26;;;
Mon Aug 12 19:58:10 +0000 2024;1,82E+18;;9;1;;;
Mon Aug 12 19:58:01 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 19:58:00 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:57:59 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:57:55 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:57:30 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:57:19 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:57:18 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 19:57:12 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:57:11 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:57:07 +0000 2024;1,82E+18;;3;3;;;
Mon Aug 12 19:57:02 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:56:44 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:56:31 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:56:18 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:56:15 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:56:12 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:55:50 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:55:45 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:55:42 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:55:38 +0000 2024;1,82E+18;;9;1;;;
Mon Aug 12 19:55:29 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:55:15 +0000 2024;1,82E+18;;12;16;;;
Mon Aug 12 19:55:04 +0000 2024;1,82E+18;;3;4;;;
Mon Aug 12 19:54:46 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:54:43 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 19:54:41 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:54:40 +0000 2024;1,82E+18;;35;9;;;
Mon Aug 12 19:54:36 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:54:32 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 19:54:32 +0000 2024;1,82E+18;;1092;308;;;
Mon Aug 12 19:54:30 +0000 2024;1,82E+18;;146;5;;;
Mon Aug 12 19:54:30 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:54:29 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:54:22 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:54:05 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:53:56 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:53:55 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:53:53 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:53:44 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:53:42 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:53:23 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:53:20 +0000 2024;1,82E+18;;4;5;;;
Mon Aug 12 19:53:01 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:53:01 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:53:01 +0000 2024;1,82E+18;;24;10;;;
Mon Aug 12 19:53:00 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:52:54 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:52:49 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:52:42 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 19:52:41 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:52:40 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:52:14 +0000 2024;1,82E+18;;4;4;;;
Mon Aug 12 19:51:59 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:51:59 +0000 2024;1,82E+18;;47;16;;;
Mon Aug 12 19:51:56 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:51:54 +0000 2024;1,82E+18;;10;0;;;
